"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"1718",96,"able",2.480205,1,4,"real",10.0833333333333
"1733",96,"paper",0.819495,1,5,"real",10.0833333333333
"2186",56,"famous",0.882025,1,6,"real",10.9166666666667
"2227",56,"paper",0.784315,0,5,"real",10.9166666666667
"2274",56,"able",1.00293,1,4,"real",10.9166666666667
"2695",79,"famous",0.85471,1,6,"real",10.9166666666667
"2724",79,"able",0.92571,0,4,"real",10.9166666666667
"2728",79,"paper",0.81471,1,5,"real",10.9166666666667
"3142",64,"famous",0.684195,1,6,"real",10.4166666666667
"3203",64,"able",0.78926,1,4,"real",10.4166666666667
"3276",64,"paper",0.55201,1,5,"real",10.4166666666667
"36981",85,"famous",0.51549,0,6,"real",10.4166666666667
"3705",85,"able",0.7903,1,4,"real",10.4166666666667
"3749",85,"paper",0.559695,1,5,"real",10.4166666666667
"4186",56,"famous",0.882025,1,6,"real",10.9166666666667
"4227",56,"paper",0.784315,0,5,"real",10.9166666666667
"4274",56,"able",1.00293,1,4,"real",10.9166666666667
"4695",79,"famous",0.85471,1,6,"real",10.9166666666667
"4724",79,"able",0.92571,0,4,"real",10.9166666666667
"4728",79,"paper",0.81471,1,5,"real",10.9166666666667
"5197",30,"famous",1.675085,1,6,"real",10.0833333333333
