"","realpseudo"
"1763","pseudo"
"1764","pseudo"
"1765","real"
"1766","pseudo"
"1767","pseudo"
"1768","real"
"1769","pseudo"
"1770","real"
"1771","pseudo"
"1772","pseudo"
"1773","pseudo"
"1774","real"
"1775","real"
"1776","real"
"1777","real"
"1778","pseudo"
"1779","real"
"1780","real"
"1781","pseudo"
"1782","pseudo"
"1783","pseudo"
"1784","real"
"1785","real"
"1786","real"
"1787","pseudo"
"1788","real"
"1789","pseudo"
"1790","real"
"1791","real"
"1792","real"
"1793","pseudo"
"1794","pseudo"
"1795","pseudo"
"1796","real"
"1797","real"
"1798","pseudo"
"1799","real"
"1800","real"
"1801","real"
"1802","pseudo"
"1803","real"
"1804","real"
"1805","pseudo"
"1806","pseudo"
"1807","real"
"1808","pseudo"
"1809","pseudo"
"1810","pseudo"
"1811","pseudo"
"1812","real"
"1813","pseudo"
"1814","real"
"1815","real"
"1816","real"
"1817","real"
"1818","real"
"1819","real"
"1820","pseudo"
"1821","real"
"1822","real"
"1823","real"
"1824","pseudo"
"1825","pseudo"
"1826","pseudo"
"1827","pseudo"
"1828","pseudo"
"1829","pseudo"
"1830","real"
"1831","pseudo"
"1832","pseudo"
"1833","real"
"1834","real"
"1835","real"
"1836","real"
"1837","real"
"1838","pseudo"
"1839","real"
"1840","real"
"1841","real"
"1842","pseudo"
"1843","pseudo"
"1844","real"
"1845","pseudo"
"1846","real"
"1847","pseudo"
"1848","pseudo"
"1849","real"
"1850","real"
"1851","real"
"1852","real"
"1853","real"
"1854","real"
"1855","pseudo"
"1856","pseudo"
"1857","real"
"1858","real"
"1859","pseudo"
"1860","pseudo"
"1861","pseudo"
"1862","pseudo"
"1863","pseudo"
"1864","real"
"1865","real"
"1866","pseudo"
"1867","pseudo"
"1868","pseudo"
"1869","real"
"1870","real"
"1871","pseudo"
"1872","real"
"1873","real"
"1874","pseudo"
"1875","pseudo"
"1876","real"
"1877","real"
"1878","real"
"1879","pseudo"
"1880","pseudo"
"1881","pseudo"
"1882","pseudo"
"1883","real"
"1884","pseudo"
"1885","real"
"1886","real"
"1887","pseudo"
"1888","real"
"1889","pseudo"
"1890","pseudo"
"1891","real"
"1892","real"
"1893","pseudo"
"1894","pseudo"
"1895","real"
"1896","pseudo"
"1897","pseudo"
"1898","pseudo"
"1899","real"
"1900","pseudo"
"1901","real"
"1902","real"
"1903","real"
"1904","real"
"1905","pseudo"
"1906","pseudo"
"1907","real"
"1908","pseudo"
"1909","pseudo"
"1910","real"
"1911","pseudo"
"1912","pseudo"
"1913","real"
"1914","real"
"1915","pseudo"
"1916","pseudo"
"1917","pseudo"
"1918","real"
"1919","real"
"1920","pseudo"
"1921","real"
"1922","real"
"1923","pseudo"
"1924","real"
"1925","real"
"1926","real"
"1927","pseudo"
"1928","pseudo"
"1929","pseudo"
"1930","real"
"1931","real"
"1932","real"
"1933","real"
"1934","pseudo"
"1935","pseudo"
"1936","pseudo"
"1937","real"
"1938","real"
"1939","real"
"1940","pseudo"
"1941","real"
"1942","real"
"1943","real"
"1944","pseudo"
"1945","real"
"1946","pseudo"
"1947","real"
"1948","pseudo"
"1949","real"
"1950","pseudo"
"1951","pseudo"
"1952","pseudo"
"1953","real"
"1954","pseudo"
"1955","pseudo"
"1956","pseudo"
"1957","pseudo"
"1958","pseudo"
"1959","real"
"1960","real"
"1961","pseudo"
"1962","pseudo"
"1963","pseudo"
"1964","pseudo"
"1965","real"
"1966","pseudo"
"1967","real"
"1968","real"
"1969","real"
"1970","pseudo"
"1971","pseudo"
"1972","pseudo"
"1973","pseudo"
"1974","real"
"1975","real"
"1976","real"
"1977","pseudo"
"1978","pseudo"
"1979","real"
"1980","real"
"1981","real"
"1982","real"
"1983","pseudo"
"1984","pseudo"
"1985","pseudo"
"1986","pseudo"
"1987","real"
"1988","real"
"1989","real"
"1990","real"
"1991","pseudo"
"1992","pseudo"
"1993","pseudo"
"1994","real"
"1995","real"
"1996","pseudo"
"1997","real"
"1998","pseudo"
"1999","pseudo"
"2000","real"
"2001","pseudo"
"2002","real"
"2003","real"
"2004","real"
"2005","real"
"2006","pseudo"
"2007","pseudo"
"2008","pseudo"
"2009","real"
"2010","real"
"2011","real"
"2012","real"
"2013","real"
"2014","pseudo"
"2015","real"
"2016","pseudo"
"2017","pseudo"
"2018","real"
"2019","pseudo"
"2020","pseudo"
"2021","pseudo"
"2022","pseudo"
"2023","real"
"2024","real"
"2025","pseudo"
"2026","real"
"2027","real"
"2028","real"
"2029","real"
"2030","real"
"2031","pseudo"
"2032","pseudo"
"2033","real"
"2034","pseudo"
"2035","real"
"2036","real"
"2037","pseudo"
"2038","pseudo"
"2039","real"
"2040","pseudo"
"2041","pseudo"
"2042","pseudo"
"2043","real"
"2044","real"
"2045","pseudo"
"2046","pseudo"
"2047","pseudo"
"2048","real"
"2049","pseudo"
"2050","real"
"2051","pseudo"
"2052","pseudo"
"2053","real"
"2054","pseudo"
"2055","pseudo"
"2056","pseudo"
"2057","pseudo"
"2058","pseudo"
"2059","pseudo"
"2060","real"
"2061","real"
"2062","pseudo"
"2063","pseudo"
"2064","real"
"2065","pseudo"
"2066","pseudo"
"2067","real"
"2068","pseudo"
"2069","real"
"2070","pseudo"
"2071","pseudo"
"2072","real"
"2073","real"
"2074","real"
"2075","pseudo"
"2076","real"
"2077","real"
"2078","real"
"2079","pseudo"
"2080","pseudo"
"2081","pseudo"
"2082","real"
"2083","real"
"2084","real"
"2085","pseudo"
"2086","real"
"2087","pseudo"
"2088","real"
"2089","real"
"2090","real"
"2091","real"
"2092","pseudo"
"2093","real"
"2094","pseudo"
"2095","real"
"2096","real"
"2097","pseudo"
"2098","pseudo"
"2099","pseudo"
"2100","real"
"2101","real"
"2102","pseudo"
"2103","pseudo"
"2104","pseudo"
"2105","real"
"2106","pseudo"
"2107","real"
"2108","pseudo"
"2109","pseudo"
"2110","pseudo"
"2111","pseudo"
"2112","real"
"2113","pseudo"
"2114","pseudo"
"2115","pseudo"
"2116","real"
"2117","real"
"2118","pseudo"
"2119","real"
"2120","pseudo"
"2121","real"
"2122","pseudo"
"2123","real"
"2124","pseudo"
"2125","pseudo"
"2126","pseudo"
"2127","pseudo"
"2128","pseudo"
"2129","pseudo"
"2130","pseudo"
"2131","real"
"2132","real"
"2133","pseudo"
"2134","pseudo"
"2135","real"
"2136","real"
"2137","real"
"2138","real"
"2139","pseudo"
"2140","real"
"2141","pseudo"
"2142","real"
"2143","pseudo"
"2144","real"
"2145","pseudo"
"2146","real"
"2147","pseudo"
"2148","real"
"2149","pseudo"
"2150","real"
"2151","real"
"2152","pseudo"
"2153","real"
"2154","real"
"2155","real"
"2156","real"
"2157","pseudo"
"2158","real"
"2159","real"
"2160","pseudo"
"2161","pseudo"
"2162","pseudo"
"2163","real"
"2164","pseudo"
"2165","pseudo"
"2166","pseudo"
"2167","real"
"2168","real"
"2169","pseudo"
"2170","real"
"2171","pseudo"
"2172","pseudo"
"2173","pseudo"
"2174","real"
"2175","real"
"2176","pseudo"
"2177","real"
"2178","pseudo"
"2179","real"
"2180","real"
"2181","real"
"2182","pseudo"
"2183","real"
"2184","pseudo"
"2185","real"
"2186","real"
"2187","pseudo"
"2188","real"
"2189","pseudo"
"2190","pseudo"
"2191","real"
"2192","real"
"2193","real"
"2194","real"
"2195","pseudo"
"2196","real"
"2197","real"
"2198","real"
"2199","real"
"2200","pseudo"
"2201","pseudo"
"2202","pseudo"
"2203","real"
"2204","pseudo"
"2205","real"
"2206","real"
"2207","pseudo"
"2208","pseudo"
"2209","real"
"2210","pseudo"
"2211","pseudo"
"2212","real"
"2213","pseudo"
"2214","real"
"2215","pseudo"
"2216","real"
"2217","pseudo"
"2218","pseudo"
"2219","real"
"2220","pseudo"
"2221","real"
"2222","real"
"2223","real"
"2224","pseudo"
"2225","pseudo"
"2226","real"
"2227","pseudo"
"2228","pseudo"
"2229","pseudo"
"2230","real"
"2231","real"
"2232","real"
"2233","pseudo"
"2234","pseudo"
"2235","pseudo"
"2236","pseudo"
"2237","pseudo"
"2238","pseudo"
"2239","real"
"2240","pseudo"
"2241","real"
"2242","pseudo"
"2243","pseudo"
"2244","pseudo"
"2245","real"
"2246","pseudo"
"2247","real"
"2248","real"
"2249","real"
"2250","pseudo"
"2251","pseudo"
"2252","pseudo"
"2253","real"
"2254","real"
"2255","pseudo"
"2256","pseudo"
"2257","real"
"2258","pseudo"
"2259","real"
"2260","real"
"2261","real"
"2262","real"
"2263","real"
"2264","pseudo"
"2265","real"
"2266","real"
"2267","real"
"2268","real"
"2269","real"
"2270","real"
"2271","real"
"2272","pseudo"
"2273","real"
"2274","pseudo"
"2275","real"
"2276","pseudo"
"2277","real"
"2278","pseudo"
"2279","real"
"2280","real"
"2281","real"
"2282","real"
"2283","pseudo"
"2284","pseudo"
"2285","pseudo"
"2286","real"
"2287","pseudo"
"2288","real"
"2289","pseudo"
"2290","real"
"2291","pseudo"
"2292","real"
"2293","real"
"2294","real"
"2295","pseudo"
"2296","real"
"2297","pseudo"
"2298","pseudo"
"2299","pseudo"
"2300","pseudo"
"2301","pseudo"
"2302","pseudo"
"2303","pseudo"
"2304","real"
"2305","pseudo"
"2306","real"
"2307","pseudo"
"2308","real"
"2309","pseudo"
"2310","real"
"2311","real"
"2312","pseudo"
"2313","pseudo"
"2314","pseudo"
"2315","pseudo"
"2316","real"
"2317","pseudo"
"2318","real"
"2319","real"
"2320","pseudo"
"2321","pseudo"
"2322","real"
"2323","pseudo"
"2324","real"
"2325","real"
"2326","pseudo"
"2327","pseudo"
"2328","pseudo"
"2329","real"
"2330","pseudo"
"2331","real"
"2332","pseudo"
"2333","pseudo"
"2334","real"
"2335","real"
"2336","pseudo"
"2337","real"
"2338","pseudo"
"2339","pseudo"
"2340","real"
"2341","real"
"2342","real"
"2343","pseudo"
"2344","pseudo"
"2345","pseudo"
"2346","pseudo"
"2347","real"
"2348","real"
"2349","real"
"2350","pseudo"
"2351","real"
"2352","pseudo"
"2353","pseudo"
"2354","pseudo"
"2355","pseudo"
"2356","real"
"2357","real"
"2358","real"
"2359","real"
"2360","real"
"2361","pseudo"
"2362","real"
"2363","real"
"2364","pseudo"
"2365","real"
"2366","pseudo"
"2367","real"
"2368","pseudo"
"2369","real"
"2370","real"
"2371","real"
"2372","real"
"2373","real"
"2374","real"
"2375","real"
"2376","pseudo"
"2377","real"
"2378","pseudo"
"2379","pseudo"
"2380","real"
"2381","real"
"2382","pseudo"
"2383","pseudo"
"2384","real"
"2385","pseudo"
"2386","pseudo"
"2387","real"
"2388","real"
"2389","real"
"2390","real"
"2391","pseudo"
"2392","pseudo"
"2393","real"
"2394","pseudo"
"2395","pseudo"
"2396","pseudo"
"2397","real"
"2398","pseudo"
"2399","real"
"2400","pseudo"
"2401","pseudo"
"2402","real"
"2403","real"
"2404","real"
"2405","pseudo"
"2406","real"
"2407","pseudo"
"2408","pseudo"
"2409","real"
"2410","real"
"2411","real"
"2412","pseudo"
"2413","real"
"2414","pseudo"
"2415","real"
"2416","real"
"2417","pseudo"
"2418","real"
"2419","pseudo"
"2420","real"
"2421","pseudo"
"2422","real"
"2423","pseudo"
"2424","real"
"2425","pseudo"
"2426","real"
"2427","real"
"2428","pseudo"
"2429","real"
"2430","real"
"2431","real"
"2432","real"
"2433","real"
"2434","pseudo"
"2435","pseudo"
"2436","pseudo"
"2437","pseudo"
"2438","real"
"2439","pseudo"
"2440","real"
"2441","real"
"2442","pseudo"
"2443","real"
"2444","pseudo"
"2445","real"
"2446","pseudo"
"2447","pseudo"
"2448","real"
"2449","pseudo"
"2450","pseudo"
"2451","real"
"2452","real"
"2453","real"
"2454","pseudo"
"2455","pseudo"
"2456","pseudo"
"2457","pseudo"
"2458","pseudo"
"2459","real"
"2460","pseudo"
"2461","real"
"2462","real"
"2463","real"
"2464","pseudo"
"2465","pseudo"
"2466","real"
"2467","pseudo"
"2468","pseudo"
"2469","pseudo"
"2470","pseudo"
"2471","real"
"2472","pseudo"
"2473","pseudo"
"2474","pseudo"
"2475","real"
"2476","real"
"2477","real"
"2478","pseudo"
"2479","real"
"2480","pseudo"
"2481","real"
"2482","pseudo"
"2483","real"
"2484","real"
"2485","pseudo"
"2486","real"
"2487","real"
"2488","pseudo"
"2489","pseudo"
"2490","pseudo"
"2491","pseudo"
"2492","pseudo"
"2493","real"
"2494","real"
"2495","real"
"2496","pseudo"
"2497","real"
"2498","pseudo"
"2499","pseudo"
"2500","real"
"2501","pseudo"
"2502","real"
"2503","real"
"2504","pseudo"
"2505","real"
"2506","pseudo"
"2507","real"
"2508","real"
"2509","pseudo"
"2510","pseudo"
"2511","pseudo"
"2512","real"
"2513","pseudo"
"2514","real"
"2515","real"
"2516","pseudo"
"2517","real"
"2518","pseudo"
"2519","real"
"2520","real"
"2521","pseudo"
"2522","pseudo"
"2523","real"
"2524","real"
"2525","pseudo"
"2526","pseudo"
"2527","pseudo"
"2528","pseudo"
"2529","pseudo"
"2530","pseudo"
"2531","real"
"2532","pseudo"
"2533","real"
"2534","pseudo"
"2535","pseudo"
"2536","real"
"2537","pseudo"
"2538","real"
"2539","real"
"2540","pseudo"
"2541","pseudo"
"2542","real"
"2543","real"
"2544","pseudo"
"2545","pseudo"
"2546","pseudo"
"2547","pseudo"
"2548","real"
"2549","pseudo"
"2550","pseudo"
"2551","real"
"2552","pseudo"
"2553","real"
"2554","real"
"2555","pseudo"
"2556","real"
"2557","pseudo"
"2558","real"
"2559","pseudo"
"2560","real"
"2561","real"
"2562","real"
"2563","pseudo"
"2564","real"
"2565","pseudo"
"2566","real"
"2567","real"
"2568","real"
"2569","pseudo"
"2570","pseudo"
"2571","real"
"2572","real"
"2573","real"
"2574","pseudo"
"2575","pseudo"
"2576","pseudo"
"2577","real"
"2578","real"
"2579","pseudo"
"2580","pseudo"
"2581","pseudo"
"2582","real"
"2583","pseudo"
"2584","real"
"2585","pseudo"
"2586","pseudo"
"2587","real"
"2588","real"
"2589","pseudo"
"2590","real"
"2591","real"
"2592","real"
"2593","real"
"2594","real"
"2595","real"
"2596","real"
"2597","pseudo"
"2598","real"
"2599","pseudo"
"2600","pseudo"
"2601","real"
"2602","pseudo"
"2603","real"
"2604","real"
"2605","real"
"2606","real"
"2607","pseudo"
"2608","real"
"2609","real"
"2610","pseudo"
"2611","pseudo"
"2612","real"
"2613","pseudo"
"2614","real"
"2615","real"
"2616","real"
"2617","real"
"2618","real"
"2619","real"
"2620","real"
"2621","pseudo"
"2622","pseudo"
"2623","real"
"2624","pseudo"
"2625","pseudo"
"2626","real"
"2627","pseudo"
"2628","pseudo"
"2629","real"
"2630","real"
"2631","real"
"2632","real"
"2633","pseudo"
"2634","pseudo"
"2635","real"
"2636","pseudo"
"2637","pseudo"
"2638","real"
"2639","pseudo"
"2640","pseudo"
"2641","pseudo"
"2642","real"
"2643","pseudo"
"2644","real"
"2645","pseudo"
"2646","pseudo"
"2647","real"
"2648","pseudo"
"2649","real"
"2650","pseudo"
"2651","pseudo"
"2652","pseudo"
"2653","pseudo"
"2654","pseudo"
"2655","real"
"2656","real"
"2657","real"
"2658","real"
"2659","real"
"2660","real"
"2661","pseudo"
"2662","pseudo"
"2663","real"
"2664","pseudo"
"2665","pseudo"
"2666","pseudo"
"2667","pseudo"
"2668","real"
"2669","pseudo"
"2670","pseudo"
"2671","real"
"2672","real"
"2673","pseudo"
"2674","real"
"2675","real"
"2676","pseudo"
"2677","real"
"2678","pseudo"
"2679","pseudo"
"2680","pseudo"
"2681","real"
"2682","pseudo"
"2683","real"
"2684","real"
"2685","pseudo"
"2686","pseudo"
"2687","real"
"2688","pseudo"
"2689","real"
"2690","pseudo"
"2691","pseudo"
"2692","real"
"2693","pseudo"
"2694","pseudo"
"2695","pseudo"
"2696","real"
"2697","pseudo"
"2698","real"
"2699","real"
"2700","real"
"2701","real"
"2702","real"
"2703","pseudo"
"2704","real"
"2705","pseudo"
"2706","real"
"2707","real"
"2708","real"
"2709","pseudo"
"2710","pseudo"
"2711","real"
"2712","pseudo"
"2713","pseudo"
"2714","real"
"2715","pseudo"
"2716","real"
"2717","real"
"2718","pseudo"
"2719","pseudo"
"2720","pseudo"
"2721","real"
"2722","pseudo"
"2723","pseudo"
"2724","pseudo"
"2725","real"
"2726","pseudo"
"2727","pseudo"
"2728","pseudo"
"2729","pseudo"
"2730","real"
"2731","real"
"2732","pseudo"
"2733","real"
"2734","pseudo"
"2735","pseudo"
"2736","pseudo"
"2737","real"
"2738","real"
"2739","pseudo"
"2740","real"
"2741","real"
"2742","real"
"2743","real"
"2744","real"
"2745","real"
"2746","pseudo"
"2747","real"
"2748","real"
"2749","real"
"2750","real"
"2751","pseudo"
"2752","real"
"2753","real"
"2754","pseudo"
"2755","pseudo"
"2756","pseudo"
"2757","real"
"2758","real"
"2759","real"
"2760","pseudo"
"2761","real"
"2762","pseudo"
"2763","real"
"2764","real"
"2765","pseudo"
"2766","real"
"2767","real"
"2768","real"
"2769","pseudo"
"2770","real"
"2771","pseudo"
"2772","pseudo"
"2773","real"
"2774","real"
"2775","pseudo"
"2776","pseudo"
"2777","pseudo"
"2778","pseudo"
"2779","real"
"2780","pseudo"
"2781","pseudo"
"2782","real"
"2783","pseudo"
"2784","pseudo"
"2785","real"
"2786","pseudo"
"2787","pseudo"
"2788","real"
"2789","pseudo"
"2790","pseudo"
"2791","pseudo"
"2792","pseudo"
"2793","pseudo"
"2794","real"
"2795","pseudo"
"2796","pseudo"
"2797","real"
"2798","real"
"2799","real"
"2800","real"
"2801","pseudo"
"2802","pseudo"
"2803","pseudo"
"2804","pseudo"
"2805","pseudo"
"2806","pseudo"
"2807","real"
"2808","pseudo"
"2809","pseudo"
"2810","real"
"2811","real"
"2812","pseudo"
"2813","pseudo"
"2814","pseudo"
"2815","pseudo"
"2816","real"
"2817","pseudo"
"2818","real"
"2819","real"
"2820","real"
"2821","real"
"2822","real"
"2823","pseudo"
"2824","pseudo"
"2825","pseudo"
"2826","pseudo"
"2827","real"
"2828","pseudo"
"2829","real"
"2830","real"
"2831","pseudo"
"2832","real"
"2833","pseudo"
"2834","pseudo"
"2835","real"
"2836","real"
"2837","pseudo"
"2838","real"
"2839","real"
"2840","real"
"2841","real"
"2842","real"
"2843","pseudo"
"2844","real"
"2845","pseudo"
"2846","pseudo"
"2847","real"
"2848","pseudo"
"2849","real"
"2850","pseudo"
"2851","real"
"2852","real"
"2853","pseudo"
"2854","pseudo"
"2855","real"
"2856","real"
"2857","pseudo"
"2858","pseudo"
"2859","pseudo"
"2860","real"
"2861","pseudo"
"2862","real"
"2863","real"
"2864","real"
"2865","real"
"2866","pseudo"
"2867","pseudo"
"2868","real"
"2869","pseudo"
"2870","real"
"2871","real"
"2872","pseudo"
"2873","pseudo"
"2874","pseudo"
"2875","pseudo"
"2876","real"
"2877","real"
"2878","pseudo"
"2879","real"
"2880","pseudo"
"2881","pseudo"
"2882","pseudo"
"2883","real"
"2884","real"
"2885","real"
"2886","real"
"2887","pseudo"
"2888","pseudo"
"2889","pseudo"
"2890","real"
"2891","real"
"2892","real"
"2893","pseudo"
"2894","real"
"2895","real"
"2896","real"
"2897","pseudo"
"2898","real"
"2899","real"
"2900","pseudo"
"2901","pseudo"
"2902","real"
"2903","real"
"2904","pseudo"
"2905","pseudo"
"2906","pseudo"
"2907","pseudo"
"2908","pseudo"
"2909","real"
"2910","pseudo"
"2911","real"
"2912","pseudo"
"2913","pseudo"
"2914","pseudo"
"2915","real"
"2916","pseudo"
"2917","pseudo"
"2918","pseudo"
"2919","pseudo"
"2920","pseudo"
"2921","real"
"2922","real"
"2923","pseudo"
"2924","real"
"2925","pseudo"
"2926","pseudo"
"2927","real"
"2928","pseudo"
"2929","pseudo"
"2930","real"
"2931","real"
"2932","real"
"2933","real"
"2934","pseudo"
"2935","pseudo"
"2936","real"
"2937","real"
"2938","pseudo"
"2939","pseudo"
"2940","real"
"2941","pseudo"
"2942","pseudo"
"2943","real"
"2944","pseudo"
"2945","pseudo"
"2946","real"
"2947","pseudo"
"2948","pseudo"
"2949","pseudo"
"2950","real"
"2951","pseudo"
"2952","pseudo"
"2953","pseudo"
"2954","real"
"2955","pseudo"
"2956","real"
"2957","pseudo"
"2958","pseudo"
"2959","pseudo"
"2960","real"
"2961","real"
"2962","real"
"2963","pseudo"
"2964","real"
"2965","real"
"2966","pseudo"
"2967","real"
"2968","real"
"2969","real"
"2970","real"
"2971","pseudo"
"2972","pseudo"
"2973","pseudo"
"2974","real"
"2975","real"
"2976","real"
"2977","real"
"2978","real"
"2979","real"
"2980","pseudo"
"2981","pseudo"
"2982","real"
"2983","real"
"2984","pseudo"
"2985","pseudo"
"2986","real"
"2987","real"
"2988","real"
"2989","real"
"2990","real"
"2991","real"
"2992","real"
"2993","real"
"2994","pseudo"
"2995","real"
"2996","pseudo"
"2997","pseudo"
"2998","real"
"2999","real"
"3000","real"
"3001","pseudo"
"3002","pseudo"
"3003","pseudo"
"3004","real"
"3005","real"
"3006","real"
"3007","real"
"3008","pseudo"
"3009","real"
"3010","pseudo"
"3011","pseudo"
"3012","real"
"3013","pseudo"
"3014","pseudo"
"3015","real"
"3016","pseudo"
"3017","real"
"3018","pseudo"
"3019","real"
"3020","real"
"3021","pseudo"
"3022","real"
"3023","real"
"3024","pseudo"
"3025","real"
"3026","real"
"3027","pseudo"
"3028","pseudo"
"3029","pseudo"
"3030","pseudo"
"3031","real"
"3032","real"
"3033","real"
"3034","real"
"3035","real"
"3036","pseudo"
"3037","real"
"3038","pseudo"
"3039","pseudo"
"3040","real"
"3041","real"
"3042","pseudo"
"3043","pseudo"
"3044","pseudo"
"3045","real"
"3046","pseudo"
"3047","pseudo"
"3048","pseudo"
"3049","pseudo"
"3050","real"
"3051","real"
"3052","real"
"3053","pseudo"
"3054","pseudo"
"3055","real"
"3056","real"
"3057","pseudo"
"3058","real"
"3059","pseudo"
"3060","real"
"3061","pseudo"
"3062","real"
"3063","real"
"3064","real"
"3065","real"
"3066","pseudo"
"3067","real"
"3068","real"
"3069","pseudo"
"3070","real"
"3071","pseudo"
"3072","pseudo"
"3073","real"
