"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"30847",82,"so",0.82729,1,2,"real","12.92"
"30848",82,"wawed",0.5884,1,5,"pseudo","12.92"
"30849",82,"sobsaller",0.85067,1,9,"pseudo","12.92"
"30850",82,"watch",0.505245,1,5,"real","12.92"
"30851",82,"spy",0.67901,1,3,"real","12.92"
"30852",82,"banny",0.685295,1,5,"pseudo","12.92"
"30853",82,"spoll",0.76265,1,5,"pseudo","12.92"
"30854",82,"beeching",0.633355,1,8,"pseudo","12.92"
"30855",82,"need",0.63791,1,4,"real","12.92"
"30856",82,"pealt",0.64585,1,5,"pseudo","12.92"
"30857",82,"other",0.530475,1,5,"real","12.92"
"30858",82,"losh",1.12415,1,4,"pseudo","12.92"
"30859",82,"spu",1.14403,1,3,"pseudo","12.92"
"30860",82,"tfaer",1.10194,1,5,"pseudo","12.92"
"30861",82,"unger",0.57134,1,5,"pseudo","12.92"
"30862",82,"street",0.57586,1,6,"real","12.92"
"30863",82,"be",1.119265,1,2,"real","12.92"
"30864",82,"enan",0.515585,1,4,"pseudo","12.92"
"30865",82,"umly",0.636565,1,4,"pseudo","12.92"
"30866",82,"place",0.534475,1,5,"real","12.92"
"30867",82,"drnuo",0.65789,1,5,"pseudo","12.92"
"30868",82,"good",0.914245,1,4,"real","12.92"
"30869",82,"leald",0.582725,1,5,"pseudo","12.92"
"30870",82,"wist",0.58451,1,4,"pseudo","12.92"
"30871",82,"en",0.69459,1,2,"pseudo","12.92"
"30872",82,"long",0.779765,1,4,"real","12.92"
"30873",82,"ruticole",0.55664,1,8,"pseudo","12.92"
"30874",82,"ip",0.6263,1,2,"pseudo","12.92"
"30875",82,"round",0.57299,1,5,"real","12.92"
"30876",82,"office",0.859585,1,6,"real","12.92"
"30877",82,"et",0.558145,1,2,"pseudo","12.92"
"30878",82,"nied",0.65612,1,4,"pseudo","12.92"
"30879",82,"liberty",0.82696,1,7,"real","12.92"
"30880",82,"on",0.552125,0,2,"real","12.92"
"30881",82,"complete",0.762335,1,8,"real","12.92"
"30882",82,"lkoo",0.65854,1,4,"pseudo","12.92"
"30883",82,"in",0.711135,1,2,"real","12.92"
"30884",82,"hore",0.913785,1,4,"pseudo","12.92"
"30885",82,"dryer",0.64879,1,5,"real","12.92"
"30886",82,"hane",1.16304,1,4,"pseudo","12.92"
"30887",82,"complase",0.82139,1,8,"pseudo","12.92"
"30888",82,"signaller",0.961875,0,9,"real","12.92"
"30889",82,"sint",0.776645,1,4,"pseudo","12.92"
"30890",82,"spuer",0.60431,1,5,"pseudo","12.92"
"30891",82,"fawerty",0.550565,1,7,"pseudo","12.92"
"30892",82,"scays",0.62312,1,5,"pseudo","12.92"
"30893",82,"chigshen",0.60537,1,8,"pseudo","12.92"
"30894",82,"groon",1.006685,1,5,"pseudo","12.92"
