"","rt"
"21809",0.42388
"21810",0.42416
"21811",0.464805
"21812",0.655595
"21813",0.44698
"21814",0.444105
"21815",0.36926
"21816",0.764825
"21817",0.634585
"21818",0.68971
"21819",0.47497
"21820",0.62593
"21821",0.463715
"21822",1.532985
"21823",0.99083
"21824",0.56281
"21825",0.938265
"21826",0.74515
"21827",0.73593
"21828",0.47237
"21829",0.73384
"21830",0.62233
"21831",0.773015
"21832",0.59353
"21833",0.536875
"21834",0.509935
"21835",0.59054
"21836",0.709265
"21837",0.568845
"21838",0.392865
"21839",2.179405
"21840",0.70944
"21841",0.46624
"21842",0.459285
"21843",0.449385
"21844",0.61617
"21845",0.93395
"21846",0.80801
"21847",0.76568
"21848",0.885465
"21849",0.537035
"21850",0.83059
"21851",0.786275
"21852",0.548185
"21853",0.68723
"21854",0.68444
"21855",0.648805
"21856",0.6741
"21857",0.457125
"21858",1.202765
"21859",0.92998
"21860",0.82621
"21861",0.92153
"21862",0.665675
"21863",0.64037
"21864",0.65029
"21865",0.779855
"21866",0.617925
"21867",0.60615
"21868",0.508285
"21869",0.668895
"21870",0.92537
"21871",0.477035
"21872",0.595245
"21873",0.71911
"21874",1.009285
"21875",0.709995
"21876",0.565745
"21877",0.443515
"21878",0.618865
"21879",0.73375
"21880",0.496325
"21881",0.44629
"21882",0.47491
"21883",0.433505
"21884",0.609375
"21885",0.779765
"21886",0.88984
"21887",0.733695
"21888",0.780075
"21889",0.49788
"21890",0.575275
"21891",0.55434
"21892",0.73872
"21893",1.189845
"21894",1.593405
"21895",0.706425
"21896",0.4756
"21897",0.98242
"21898",0.73755
"21899",0.686495
"21900",0.74869
"21901",0.96102
"21902",0.68956
"21903",0.66424
"21904",0.706905
"21905",0.725235
"21906",0.678985
"21907",0.60626
"21908",0.566995
"21909",0.703265
"21910",0.513685
"21911",0.518
"21912",0.89932
"21913",0.686445
"21914",1.062225
"21915",0.78465
"21916",1.342105
"21917",0.661545
"21918",0.81335
"21919",0.6799
"21920",0.77694
"21921",1.074155
"21922",0.785535
"21923",1.00702
"21924",0.787305
"21925",0.817575
"21926",0.991955
"21927",0.647245
"21928",0.552875
"21929",0.82358
"21930",1.28904
"21931",0.850325
"21932",0.525155
"21933",0.870745
"21934",0.516565
"21935",0.586925
"21936",1.052895
"21937",0.558735
"21938",1.309375
"21939",0.68044
"21940",0.64039
"21941",0.4678
"21942",0.593245
"21943",1.439875
"21944",1.013995
"21945",0.78731
"21946",0.77875
"21947",0.65818
"21948",0.90185
"21949",0.77447
"21950",0.73524
"21951",0.566495
"21952",0.66259
"21953",0.433185
"21954",0.52366
"21955",0.76203
"21956",0.48266
"21957",0.493115
"21958",0.81759
"21959",0.62973
"21960",0.554205
"21961",0.703785
"21962",0.692675
"21963",0.72539
"21964",1.1045
"21965",1.339005
"21966",0.627075
"21967",1.855205
"21968",0.954845
"21969",0.923075
"21970",0.765315
"21971",0.68545
"21972",0.66595
"21973",1.11228
"21974",0.90152
"21975",0.757265
"21976",0.80257
"21977",0.80048
"21978",0.85865
"21979",1.68673
"21980",0.69155
"21981",0.64518
"21982",1.007475
"21983",1.11038
"21984",0.66177
"21985",0.76461
"21986",0.73356
"21987",0.9133
"21988",0.913065
"21989",0.694515
"21990",0.834735
"21991",0.846755
"21992",1.162185
"21993",0.631045
"21994",0.929445
"21995",0.86853
"21996",0.861995
"21997",0.547145
"21998",0.657655
"21999",0.72556
"22000",0.858505
"22001",1.29981
"22002",0.79865
"22003",0.66724
"22004",0.51318
"22005",0.48666
"22006",0.852285
"22007",0.803885
"22008",0.55333
"22009",1.03199
"22010",0.98318
"22011",0.86814
"22012",0.73397
"22013",0.53145
"22014",0.450095
"22015",0.61973
"22016",0.906085
"22017",0.91239
"22018",0.60156
"22019",0.50567
"22020",0.576015
"22021",0.719995
"22022",0.686155
"22023",0.8659
"22024",0.65354
"22025",0.451965
"22026",0.632005
"22027",0.98207
"22028",0.51451
"22029",0.96582
"22030",0.50177
"22031",0.91502
"22032",0.419365
"22033",0.50345
"22034",0.27054
"22035",0.35061
"22036",0.76926
"22037",1.16539
"22038",0.664445
"22039",0.66734
"22040",0.859515
"22041",0.6704
"22042",0.519775
"22043",0.60059
"22044",0.665125
"22045",1.051495
"22046",0.637345
"22047",0.380425
"22048",0.116815
"22049",0.266435
"22050",0.83327
"22051",0.79691
"22052",0.69796
"22053",0.591105
"22054",0.48995
"22055",0.65031
"22056",0.81622
"22057",1.81662
"22058",1.146875
"22059",1.103395
"22060",1.017525
"22061",0.409755
"22062",0.9726
"22063",1.300995
"22064",0.941055
"22065",0.53566
"22066",0.52075
"22067",0.351975
"22068",0.6322
"22069",1.1161
"22070",0.325425
"22071",0.78785
"22072",0.831415
"22073",0.52036
"22074",0.58903
"22075",0.331455
"22076",0.035675
"22077",0.49886
"22078",0.32
"22079",0.4859
"22080",0.582025
"22081",0.54846
"22082",0.870225
"22083",1.135705
"22084",0.380555
"22085",0.530255
"22086",0.42116
"22087",0.19821
"22088",1.03081
"22089",0.483595
"22090",0.43339
"22091",0.5021
"22092",0.437415
"22093",0.34799
"22094",0.41682
"22095",0.302555
"22096",0.35001
"22097",1.298725
"22098",0.78802
"22099",0.368915
"22100",1.26289
"22101",1.671155
"22102",0.36967
"22103",0.280315
"22104",0.336665
"22105",0.264525
"22106",0.30548
"22107",1.0272
"22108",0.641015
"22109",0.495505
"22110",0.502585
"22111",0.326625
"22112",0.60006
"22113",0.42096
"22114",0.383815
"22115",0.64701
"22116",0.46042
"22117",0.50835
"22118",0.178105
"22119",0.408605
"22120",2.88739
"22121",0.796325
"22122",0.639965
"22123",0.47887
"22124",0.36424
"22125",0.306915
"22126",0.07476
"22127",0.263225
"22128",0.225335
"22129",1.007455
"22130",0.612615
"22131",0.43556
"22132",0.551685
"22133",1.043765
"22134",1.28066
"22135",0.548575
"22136",1.119865
"22137",0.670155
"22138",0.92833
"22139",0.78288
"22140",0.50413
"22141",0.494505
"22142",0.928955
"22143",1.0029
"22144",0.899475
"22145",1.44417
"22146",0.699105
"22147",1.33355
"22148",0.90127
"22149",0.92814
"22150",0.54802
"22151",0.8805
"22152",0.74843
"22153",0.816855
"22154",0.637035
"22155",0.932555
"22156",0.520575
"22157",0.936145
"22158",0.41487
"22159",0.66939
"22160",0.61097
"22161",1.16455
"22162",0.46412
"22163",0.48552
"22164",0.45151
"22165",0.43181
"22166",0.40546
"22167",0.75468
"22168",0.984085
"22169",0.4704
"22170",0.35175
"22171",0.834655
"22172",0.89624
"22173",0.82394
"22174",1.104435
"22175",0.39812
"22176",0.133875
"22177",0.703915
"22178",0.86502
"22179",0.670185
"22180",1.035055
"22181",0.236945
"22182",0.864605
"22183",0.383895
"22184",0.301775
"22185",0.220045
"22186",0.64863
"22187",0.664775
"22188",0.2665
"22189",0.34753
"22190",0.519905
"22191",0.816395
"22192",0.764615
"22193",1.115815
"22194",0.5811
"22195",0.40196
"22196",0.813195
"22197",0.98595
"22198",1.398265
"22199",1.01531
"22200",1.703125
"22201",0.824
"22202",0.534615
"22203",0.51573
"22204",0.92157
"22205",0.55082
"22206",0.2182
"22207",0.39944
"22208",0.47197
"22209",1.26611
"22210",1.10781
"22211",0.578855
"22212",0.368235
"22213",0.673975
"22214",0.59995
"22215",0.64161
"22216",0.001905
"22217",0.314045
"22218",0.917445
"22219",0.88457
"22220",0.82408
"22221",0.519995
"22222",0.300785
"22223",0.28254
"22224",0.404785
"22225",0.22543
"22226",0.111825
"22227",0.390635
"22228",0.579755
"22229",0.54463
"22230",0.40624
"22231",0.493715
"22232",0.278945
"22233",0.32147
"22234",0.740775
"22235",1.06701
"22236",2.12593
"22237",1.04855
"22238",0.82875
"22239",0.445595
"22240",0.53433
"22241",0.20982
"22242",0.45666
"22243",0.32551
"22244",0.66692
"22245",2.298795
"22246",1.149705
"22247",1.1127
"22248",0.991495
"22249",0.820085
"22250",0.92951
"22251",0.94602
"22252",1.019465
"22253",0.77515
"22254",0.91545
"22255",1.07084
"22256",0.384155
"22257",0.08124
"22258",0.515465
"22259",0.400615
"22260",0.25361
"22261",0.53529
"22262",0.283585
"22263",0.534695
"22264",0.864255
"22265",0.749635
"22266",0.364665
"22267",0.46966
"22268",0.282025
"22269",0.365865
"22270",0.289025
"22271",1.03492
"22272",0.8985
"22273",0.352725
"22274",1.24969
"22275",1.21923
"22276",0.4141
"22277",1.260645
"22278",0.44804
"22279",0.417775
"22280",0.61236
"22281",0.98175
"22282",0.368735
"22283",0.418955
"22284",0.16507
"22285",0.367725
"22286",0.33573
"22287",0.35043
"22288",0.366985
"22289",0.315275
"22290",0.420815
"22291",0.303315
"22292",0.854825
"22293",0.479625
"22294",0.554205
"22295",0.220905
"22296",0.29889
"22297",0.15229
"22298",0.91852
"22299",0.455925
"22300",0.047165
"22301",0.6116
"22302",0.35168
"22303",0.492645
"22304",0.151465
"22305",0.22136
"22306",0.127915
"22307",0.50216
"22308",0.87077
"22309",0.41876
"22310",1.22884
"22311",0.784605
"22312",0.480795
"22313",1.529045
"22314",0.92124
"22315",0.35366
"22316",0.4057
"22317",0.24454
"22318",1.498385
"22319",0.84366
"22320",0.497725
"22321",0.534505
"22322",0.31548
"22323",1.658995
"22324",0.87714
"22325",1.209595
"22326",0.78164
"22327",0.950695
"22328",0.951985
"22329",0.8773
"22330",0.25216
"22331",0.219465
"22332",0.0965
"22333",0.342915
"22334",1.084815
"22335",0.837205
"22336",0.688275
"22337",0.57848
"22338",0.834415
"22339",1.254475
"22340",0.45816
"22341",0.75373
"22342",1.51682
"22343",0.83627
"22344",1.51938
"22345",1.267295
"22346",0.489675
"22347",0.79678
"22348",0.67392
"22349",0.82267
"22350",1.6498
"22351",2.3677
"22352",0.68184
"22353",0.830535
"22354",0.39221
"22355",0.458315
"22356",0.16499
"22357",0.08402
"22358",1.0009
"22359",1.570075
"22360",0.915365
"22361",0.849825
"22362",0.64674
"22363",0.2309
"22364",0.71954
"22365",0.88667
"22366",0.419005
"22367",0.58258
"22368",1.100535
"22369",1.31782
"22370",1.01533
"22371",1.62271
"22372",0.96921
"22373",1.229245
"22374",1.115915
"22375",1.01553
"22376",1.22561
"22377",1.337585
"22378",0.80204
"22379",0.8354
"22380",0.54759
"22381",0.465675
"22382",0.414065
"22383",0.069705
"22384",0.878535
"22385",0.77116
"22386",0.280665
"22387",0.128235
"22388",0.040615
"22389",0.68338
"22390",0.440895
"22391",0.36616
"22392",0.316135
"22393",0.532695
"22394",0.748925
"22395",1.31828
"22396",0.463825
"22397",1.266835
"22398",0.684925
"22399",1.36504
"22400",0.73376
"22401",1.798525
"22402",0.4219
"22403",0.568405
"22404",0.31839
"22405",0.05289
"22406",0.83538
"22407",0.48655
"22408",0.02156
"22409",0.07475
"22410",1.95824
"22411",0.810455
"22412",1.006625
"22413",0.410345
"22414",0.27432
"22415",0.93239
"22416",0.98606
"22417",0.331975
"22418",0.25956
"22419",0.44188
"22420",0.51895
"22421",0.851715
"22422",0.46119
"22423",0.237385
"22424",0.27042
"22425",0.062425
"22426",0.28959
"22427",1.11463
"22428",1.378795
"22429",0.87903
"22430",0.81456
"22431",0.95981
"22432",0.612025
"22433",0.899745
"22434",0.856875
"22435",0.301585
"22436",0.245965
"22437",0.31414
"22438",0.2526
"22439",0.629655
"22440",0.437305
"22441",0.492435
"22442",0.57509
"22443",0.61616
"22444",0.44406
"22445",0.78382
"22446",0.3876
"22447",0.91207
"22448",0.88436
"22449",0.8005
"22450",0.675225
"22451",0.83166
"22452",0.54517
"22453",0.435635
"22454",0.33412
"22455",0.32878
"22456",0.400585
"22457",0.516815
"22458",0.31919
"22459",0.547775
"22460",0.31919
"22461",0.97871
"22462",0.63143
"22463",0.43304
"22464",0.31447
"22465",0.284355
"22466",0.684395
"22467",0.26643
"22468",0.289885
"22469",0.1805
"22470",0.334645
"22471",0.48177
"22472",0.401465
"22473",0.21581
"22474",0.43552
"22475",1.5112
"22476",0.69532
"22477",0.320235
"22478",0.41714
"22479",0.122995
"22480",0.383895
"22481",0.08497
"22482",0.329445
"22483",0.679855
"22484",0.484945
"22485",0.13984
"22486",0.347355
"22487",0.32276
"22488",1.17352
"22489",1.28203
"22490",1.420305
"22491",1.439525
"22492",0.416025
"22493",0.783975
"22494",0.886335
"22495",1.39891
"22496",0.83363
"22497",0.926465
"22498",0.862375
"22499",0.46217
"22500",0.33467
"22501",2.2354
"22502",1.783975
"22503",2.642785
"22504",2.223485
"22505",1.111105
"22506",1.650815
"22507",1.06106
"22508",1.744985
"22509",1.000535
"22510",1.09243
"22511",0.634955
"22512",1.25138
"22513",0.59061
"22514",0.71692
"22515",1.06752
"22516",1.300315
"22517",1.78439
"22518",0.654135
"22519",0.853285
"22520",1.685185
"22521",0.98646
"22522",0.727845
"22523",1.51717
"22524",0.625555
"22525",0.493155
"22526",1.44316
"22527",1.20671
"22528",1.233815
"22529",1.565145
"22530",1.60069
"22531",0.607285
"22532",5.963525
"22533",6.513635
"22534",1.994365
"22535",0.805225
"22536",1.059385
"22537",0.045525
"22538",4.280085
"22539",2.687695
"22540",1.4875
"22541",1.22382
"22542",2.22008
"22543",2.69652
"22544",2.186785
"22545",0.841585
"22546",5.47275
"22547",1.00295
"22548",1.19903
"22549",0.74196
"22550",0.768175
"22551",2.3599
"22552",0.8567
"22553",1.18537
"22554",1.226675
"22555",0.025125
"22556",2.920395
"22557",1.23837
"22558",1.63543
"22559",1.32621
"22560",0.80157
"22561",6.121865
"22562",1.417645
"22563",1.94997
"22564",1.107575
"22565",0.834065
"22566",1.5246
"22567",1.042945
"22568",1.317605
"22569",3.453985
"22570",3.48562
"22571",3.52224
"22572",1.72344
"22573",0.537045
"22574",2.28767
"22575",2.237415
"22576",0.92321
"22577",1.86338
"22578",0.899395
"22579",5.16248
"22580",0.50463
"22581",3.468645
"22582",0.32414
"22583",6.515115
"22584",1.48387
"22585",0.661875
"22586",0.476465
"22587",0.45133
"22588",12.793485
"22589",1.67262
"22590",0.700535
"22591",0.30622
"22592",0.538245
"22593",1.70569
"22594",0.750595
"22595",0.70594
"22596",1.356475
"22597",3.536705
"22598",1.470725
"22599",0.788625
"22600",1.362565
"22601",2.850345
"22602",1.893325
"22603",0.65297
"22604",1.331765
"22605",1.288795
"22606",1.720685
"22607",0.868285
"22608",0.72438
"22609",1.321005
"22610",0.5671
"22611",3.607105
"22612",1.794085
"22613",1.01499
"22614",1.387805
"22615",0.836265
"22616",1.00581
"22617",0.59434
"22618",0.68629
"22619",0.3667
"22620",1.034465
"22621",0.96756
"22622",0.936505
"22623",1.01931
"22624",2.151465
"22625",5.02449
"22626",2.486535
"22627",1.708915
"22628",0.850665
"22629",0.434175
"22630",0.46678
"22631",0.71656
"22632",0.92183
"22633",0.440855
"22634",2.173625
"22635",10.33193
"22636",6.942295
"22637",2.90441
"22638",0.94391
"22639",0.686475
"22640",0.75783
"22641",2.862815
"22642",1.25054
"22643",1.0621
"22644",1.00033
"22645",0.99435
"22646",0.516445
"22647",0.693485
"22648",2.595565
"22649",0.9254
"22650",1.017345
"22651",0.555245
"22652",0.400175
"22653",0.336185
"22654",1.00057
"22655",18.298755
"22656",4.28582
"22657",3.894865
"22658",1.39222
"22659",1.41759
"22660",0.623675
"22661",0.39159
"22662",0.395295
"22663",0.906485
"22664",0.639295
"22665",1.53424
"22666",0.983945
"22667",1.861395
"22668",1.89679
"22669",0.32698
"22670",0.40176
"22671",0.29982
"22672",0.92717
"22673",1.919375
"22674",0.737625
"22675",1.520035
"22676",0.20524
"22677",0.843515
"22678",1.11746
"22679",1.18311
"22680",1.29331
"22681",3.856295
"22682",2.72766
"22683",3.53552
"22684",1.753405
"22685",1.52768
"22686",3.82091
"22687",2.15098
"22688",1.888365
"22689",1.35093
"22690",2.618125
"22691",1.119085
"22692",1.30042
"22693",2.2039
"22694",1.61197
"22695",0.499755
"22696",1.453175
"22697",1.039705
"22698",0.853785
"22699",1.51709
"22700",1.212545
"22701",0.876325
"22702",4.58437
"22703",1.284875
"22704",1.916505
"22705",0.96965
"22706",1.05981
"22707",1.7558
"22708",1.683175
"22709",1.739865
"22710",1.33636
"22711",0.94049
"22712",1.90579
"22713",1.63599
"22714",1.61794
"22715",2.748005
"22716",2.85495
"22717",1.70123
"22718",1.12111
"22719",0.788525
"22720",11.558935
"22721",1.57897
"22722",1.61966
"22723",2.920675
"22724",2.69139
"22725",2.30318
"22726",2.637485
"22727",1.657185
"22728",1.43352
"22729",1.692705
"22730",6.941655
"22731",1.61749
"22732",1.040235
"22733",8.53179
"22734",1.704515
"22735",21.316555
"22736",3.41975
"22737",1.38588
"22738",1.37719
"22739",0.81929
"22740",3.541905
"22741",2.294295
"22742",0.642675
"22743",2.0855
"22744",1.28586
"22745",1.27778
"22746",0.54415
"22747",0.857245
"22748",0.833705
"22749",2.243655
"22750",2.65698
"22751",0.87151
"22752",0.69234
"22753",0.6835
"22754",0.515945
"22755",0.88311
"22756",45.099965
"22757",0.708125
"22758",5.055625
"22759",0.485635
"22760",0.77004
"22761",0.72008
"22762",0.40105
"22763",0.81998
"22764",0.73504
"22765",0.63516
"22766",0.60135
"22767",0.501405
"22768",1.16899
"22769",1.236265
"22770",1.42032
"22771",1.30389
"22772",0.40017
"22773",0.42397
"22774",0.453805
"22775",2.05129
"22776",0.617075
"22777",1.984635
"22778",1.171115
"22779",0.818055
"22780",1.452255
"22781",0.67269
"22782",13.8732
"22783",0.335615
"22784",3.45796
"22785",0.55118
"22786",0.487115
"22787",1.053515
"22788",0.619145
"22789",0.492775
"22790",4.442035
"22791",0.11065
"22792",0.75068
"22793",0.90264
"22794",1.700435
"22795",2.32318
"22796",1.35868
"22797",11.41587
"22798",0.851195
"22799",0.80565
"22800",1.87008
"22801",1.336935
"22802",0.58834
"22803",0.367285
"22804",0.50077
"22805",0.675705
"22806",11.910635
"22807",2.07843
"22808",0.666575
"22809",1.03369
"22810",0.97295
"22811",1.96819
"22812",0.680755
"22813",29.322175
"22814",0.958745
"22815",1.384545
"22816",0.44993
"22817",0.850545
"22818",1.756255
"22819",1.200595
"22820",1.317145
"22821",10.524535
"22822",1.86847
"22823",1.48473
"22824",1.002135
"22825",0.986865
"22826",1.10935
"22827",2.101885
"22828",1.43802
"22829",3.471095
"22830",1.86769
"22831",1.593845
"22832",0.60447
"22833",0.63386
"22834",9.10851
"22835",0.441345
"22836",2.823475
"22837",1.43459
"22838",0.28309
"22839",21.068795
"22840",6.96227
"22841",2.13689
"22842",1.87355
"22843",0.667195
"22844",2.351585
"22845",0.76636
"22846",0.875485
"22847",1.491585
"22848",0.952975
"22849",5.25269
"22850",24.264295
"22851",0.86741
"22852",0.30502
"22853",0.5598
"22854",0.43749
"22855",1.07774
"22856",1.426095
"22857",4.290045
"22858",8.931695
"22859",1.6039
"22860",0.70113
"22861",1.44255
"22862",1.617495
"22863",1.183185
"22864",2.317935
"22865",1.220725
"22866",1.651315
"22867",1.48489
"22868",1.276705
"22869",2.71923
"22870",6.233735
"22871",1.88717
"22872",1.684745
"22873",1.278535
"22874",0.71775
"22875",0.83883
"22876",1.20736
"22877",0.852435
"22878",1.687985
"22879",2.106605
"22880",2.4385
"22881",0.768145
"22882",1.568575
"22883",2.835455
"22884",1.474315
"22885",3.32296
"22886",48.43512
"22887",2.89202
"22888",1.03332
"22889",17.33658
"22890",26.34387
"22891",0.85942
"22892",1.417005
"22893",1.122875
"22894",1.033745
"22895",0.867655
"22896",0.7698
"22897",1.23926
"22898",0.6848
"22899",0.4843
"22900",0.30078
"22901",1.100505
"22902",0.521745
"22903",0.441525
"22904",0.173545
"22905",0.27403
"22906",0.40124
"22907",10.798535
"22908",6.382255
"22909",2.928125
"22910",0.772955
"22911",0.63262
"22912",67.04254
"22913",0.97191
"22914",0.79104
"22915",0.5029
"22916",0.85
"22917",1.790845
"22918",1.08553
"22919",0.63822
"22920",0.529155
"22921",0.67585
"22922",1.77583
"22923",3.965435
"22924",0.67573
"22925",0.54475
"22926",1.20658
"22927",37.08957
"22928",0.371365
"22929",0.86013
"22930",1.51792
"22931",1.01766
"22932",5.431435
"22933",2.58791
"22934",6.012115
"22935",0.471785
"22936",0.733735
"22937",0.967655
"22938",2.987315
"22939",0.066565
"22940",1.0841
"22941",0.883955
"22942",1.31538
"22943",3.78472
"22944",11.570565
"22945",0.944465
"22946",0.685405
"22947",0.38774
"22948",0.4102
"22949",0.637665
"22950",0.640245
"22951",0.970735
"22952",1.369395
"22953",0.85896
"22954",82.063855
"22955",1.10386
"22956",21.77431
"22957",10.20777
"22958",1.992155
"22959",1.52288
"22960",1.834945
"22961",1.75388
"22962",4.54631
"22963",1.243695
"22964",1.176785
"22965",2.15516
"22966",0.90915
"22967",0.516305
"22968",3.715205
"22969",3.356825
"22970",1.558295
"22971",2.15805
"22972",1.81064
"22973",4.00273
"22974",3.23807
"22975",1.776525
"22976",3.843135
"22977",3.370585
"22978",16.28275
"22979",1.737875
"22980",3.43948
"22981",15.749755
"22982",1.3342
"22983",0.991645
"22984",1.293795
"22985",1.2651
"22986",1.37272
"22987",0.09152
"22988",1.3434
"22989",2.57547
"22990",2.293135
"22991",8.594285
"22992",1.27097
"22993",5.10561
"22994",1.293645
"22995",1.950075
"22996",1.73717
"22997",1.35718
"22998",1.3863
"22999",1.26732
"23000",10.86263
"23001",1.34641
"23002",0.865465
"23003",0.883085
"23004",0.71882
"23005",0.297405
"23006",0.35139
"23007",0.767995
"23008",0.789015
"23009",3.28108
"23010",1.12974
"23011",0.98578
"23012",1.39759
"23013",1.08018
"23014",1.07927
"23015",1.301845
"23016",1.052535
"23017",0.952555
"23018",0.99892
"23019",0.478015
"23020",0.48243
"23021",0.56667
"23022",0.468325
"23023",0.181695
"23024",1.397565
"23025",2.038245
"23026",3.23104
"23027",0.682385
"23028",1.60104
"23029",0.721625
"23030",3.23136
"23031",0.348135
"23032",0.28561
"23033",0.553975
"23034",0.351225
"23035",0.348615
"23036",0.33127
"23037",0.296285
"23038",0.352495
"23039",1.148105
"23040",0.547925
"23041",0.002145
"23042",0.25228
"23043",0.07005
"23044",0.01833
"23045",0.36466
"23046",0.33098
"23047",0.329835
"23048",0.23617
"23049",0.314705
"23050",0.447635
"23051",0.88351
"23052",0.462475
"23053",0.54804
"23054",0.63137
"23055",0.254005
"23056",1.06686
"23057",1.1512
"23058",0.69965
"23059",0.43369
"23060",0.41419
"23061",0.170445
"23062",0.699775
"23063",0.41911
"23064",0.48132
"23065",0.30203
"23066",0.40068
"23067",0.731485
"23068",0.27734
"23069",0.438145
"23070",0.346825
"23071",0.328325
"23072",0.41593
"23073",0.314275
"23074",0.56408
"23075",0.43303
"23076",0.325065
"23077",0.49962
"23078",0.368545
"23079",3.160715
"23080",0.002
"23081",0.29891
"23082",0.19822
"23083",0.33542
"23084",0.3506
"23085",0.305185
"23086",0.51352
"23087",0.53534
"23088",0.2291
"23089",0.284335
"23090",0.949945
"23091",0.364935
"23092",0.68811
"23093",0.322185
"23094",0.365005
"23095",0.53217
"23096",0.468805
"23097",1.006325
"23098",1.033025
"23099",1.36537
"23100",0.977335
"23101",1.24795
"23102",0.81204
"23103",0.332495
"23104",0.232155
"23105",0.168075
"23106",0.3201
"23107",1.331455
"23108",0.26285
"23109",1.3454
"23110",0.299015
"23111",1.144235
"23112",0.631705
"23113",0.355455
"23114",0.211905
"23115",1.44313
"23116",0.96494
"23117",1.20126
"23118",0.885285
"23119",1.213075
"23120",0.79926
"23121",1.05762
"23122",0.97152
"23123",1.10304
"23124",1.575435
"23125",2.476805
"23126",0.388335
"23127",0.34914
"23128",0.102645
"23129",0.47176
"23130",1.14804
"23131",1.084695
"23132",0.767355
"23133",0.49634
"23134",0.70246
"23135",0.264045
"23136",0.33141
"23137",0.30503
"23138",0.08873
"23139",0.189475
"23140",0.84747
"23141",0.531445
"23142",0.31406
"23143",0.264715
"23144",0.00218
"23145",0.00235
"23146",0.00222
"23147",0.702145
"23148",0.53696
"23149",0.102475
"23150",0.471675
"23151",0.413875
"23152",0.52395
"23153",0.08576
"23154",0.014635
"23155",0.069535
"23156",0.749275
"23157",0.452455
"23158",0.15044
"23159",0.5015
"23160",0.02703
"23161",0.432595
"23162",0.12023
"23163",0.264455
"23164",0.048905
"23165",0.34698
"23166",0.10048
"23167",0.051045
"23168",0.09834
"23169",0.435475
"23170",0.047795
"23171",0.14956
"23172",0.538235
"23173",1.231775
"23174",1.76918
"23175",0.76555
"23176",1.050935
"23177",1.18809
"23178",1.036755
"23179",1.769355
"23180",1.08526
"23181",0.98041
"23182",2.115135
"23183",2.75084
"23184",0.83901
"23185",1.48659
"23186",2.318805
"23187",2.167265
"23188",0.73177
"23189",1.76497
"23190",0.015935
"23191",0.76762
"23192",0.014645
"23193",0.43083
"23194",0.298645
"23195",0.380555
"23196",0.328415
"23197",0.26699
"23198",0.334555
"23199",0.30539
"23200",0.255715
"23201",0.508715
"23202",1.133205
"23203",0.299535
"23204",0.39992
"23205",1.33514
"23206",0.378965
"23207",0.350665
"23208",0.299325
"23209",0.57127
"23210",0.27249
"23211",0.501345
"23212",0.70109
"23213",0.41984
"23214",0.310515
"23215",0.251545
"23216",0.031415
"23217",0.457805
"23218",0.3601
"23219",0.87402
"23220",0.39851
"23221",0.488085
"23222",0.47601
"23223",1.263785
"23224",1.88666
"23225",2.442075
"23226",1.467625
"23227",1.052875
"23228",16.23933
"23229",1.07028
"23230",1.57538
"23231",0.533245
"23232",0.76389
"23233",0.599485
"23234",1.237395
"23235",0.554845
"23236",0.349955
"23237",0.48546
"23238",0.752575
"23239",1.43484
"23240",0.83471
"23241",1.30095
"23242",0.43301
"23243",1.787175
"23244",1.467975
"23245",1.782365
"23246",1.182765
"23247",1.905275
"23248",1.301305
"23249",5.738115
"23250",1.36814
"23251",1.066335
"23252",2.001545
"23253",0.78472
"23254",1.02214
"23255",1.319105
"23256",0.43538
"23257",0.66969
"23258",0.93566
"23259",0.919615
"23260",1.28612
"23261",0.07246
"23262",0.284455
"23263",0.28611
"23264",0.264325
"23265",0.0349
"23266",0.05137
"23267",0.13651
"23268",0.122375
"23269",0.08165
"23270",0.51731
"23271",0.18655
"23272",0.11825
"23273",0.151775
"23274",0.401995
"23275",0.351705
"23276",0.361
"23277",0.001635
"23278",0.436265
"23279",0.200245
"23280",0.26719
"23281",0.18314
"23282",0.068535
"23283",0.420955
"23284",0.436485
"23285",0.570905
"23286",0.450855
"23287",0.633695
"23288",0.084995
"23289",0.18552
"23290",1.42338
"23291",0.717775
"23292",0.8189
"23293",0.768805
"23294",1.40023
"23295",2.31976
"23296",4.21951
"23297",1.32301
"23298",1.318145
"23299",0.74988
"23300",0.62228
"23301",1.058005
"23302",0.376595
"23303",0.243865
"23304",0.291115
"23305",0.26829
"23306",0.58212
"23307",0.2989
"23308",0.202885
"23309",0.175735
"23310",0.05292
"23311",0.31909
"23312",0.683585
"23313",0.50261
"23314",0.44732
"23315",1.026355
"23316",0.65926
"23317",0.623335
"23318",0.25058
"23319",0.218185
"23320",0.18904
"23321",0.273255
"23322",0.57531
"23323",0.305255
"23324",0.75475
"23325",0.026115
"23326",0.898075
"23327",3.22464
"23328",0.327535
"23329",0.0625
"23330",0.601685
"23331",0.111265
"23332",0.49082
"23333",0.136415
"23334",0.319545
"23335",0.123895
"23336",0.586475
"23337",0.634515
"23338",0.28474
"23339",0.05575
"23340",0.131725
"23341",0.63029
"23342",0.270115
"23343",0.284415
"23344",0.250125
"23345",0.367065
"23346",0.30268
"23347",0.102305
"23348",0.13533
"23349",0.15566
"23350",0.952485
"23351",0.76986
"23352",0.356385
"23353",0.25141
"23354",1.219125
"23355",0.68475
"23356",0.118405
"23357",0.0371
"23358",0.08599
"23359",1.065625
"23360",0.851465
"23361",0.1864
"23362",0.14785
"23363",0.26867
