"","rt"
"4776",0.56708
"4777",0.16387
"4778",0.416025
"4779",0.001935
"4780",0.017305
"4781",0.38992
"4782",0.067435
"4783",0.02768
"4784",0.064875
"4785",0.416785
"4786",0.33163
"4787",0.87949
"4788",0.297195
"4789",0.221255
"4790",0.3112
"4791",0.303065
"4792",0.384605
"4793",0.31855
"4794",0.490075
"4795",0.29107
"4796",0.314175
"4797",0.20128
"4798",0.31659
"4799",0.310185
"4800",0.135965
"4801",0.61697
"4802",0.200685
"4803",0.21835
"4804",0.27489
"4805",0.8153
"4806",0.14367
"4807",0.497365
"4808",0.325235
"4809",0.11154
"4810",0.341655
"4811",0.66576
"4812",0.398915
"4813",0.59574
"4814",0.29384
"4815",0.53111
"4816",0.517115
"4817",0.67216
"4818",0.593645
"4819",0.25461
"4820",0.11161
"4821",0.2316
"4822",0.18911
"4823",0.254495
"4824",0.092025
"4825",0.00317
"4826",0.084385
"4827",0.22621
"4828",0.089675
"4829",0.00265
"4830",0.135435
"4831",0.749415
"4832",0.70196
"4833",0.56064
"4834",0.115875
"4835",0.27002
"4836",0.2373
"4837",0.025
"4838",0.810785
"4839",0.67222
"4840",0.195555
"4841",0.129605
"4842",0.141215
"4843",0.103165
"4844",0.052415
"4845",0.060375
"4846",0.143295
"4847",0.136505
"4848",0.19437
"4849",0.300785
"4850",0.363095
"4851",0.9778
"4852",0.78966
"4853",0.273245
"4854",0.269585
"4855",0.032345
"4856",0.003425
"4857",0.05861
"4858",0.655295
"4859",0.171755
"4860",0.035095
"4861",0.564145
"4862",0.1805
"4863",0.13261
"4864",0.371705
"4865",0.277255
"4866",0.23295
"4867",0.0826
"4868",0.113455
"4869",0.50829
"4870",0.14179
"4871",0.140435
"4872",0.534725
"4873",0.13565
"4874",0.071275
"4875",0.036815
"4876",0.108135
"4877",0.233055
"4878",0.06706
"4879",0.569925
"4880",0.049275
"4881",0.35047
"4882",0.248815
"4883",0.33286
"4884",0.26147
"4885",0.403395
"4886",0.265235
"4887",0.815355
"4888",0.36964
"4889",0.685885
"4890",0.253855
"4891",0.455655
"4892",0.27781
"4893",0.13672
"4894",0.24998
"4895",0.332905
"4896",0.033325
"4897",0.352095
"4898",0.101205
"4899",0.580585
"4900",0.23882
"4901",0.77516
"4902",0.14826
"4903",0.00274
"4904",0.26112
"4905",0.161785
"4906",0.18101
"4907",0.350525
"4908",0.235275
"4909",0.11113
"4910",0.41619
"4911",0.34442
"4912",0.33161
"4913",0.186045
"4914",0.30605
"4915",0.20928
"4916",0.033875
"4917",0.08261
"4918",0.048875
"4919",0.49356
"4920",0.23596
"4921",0.00408
"4922",0.005405
"4923",0.029075
"4924",0.00248
"4925",0.40559
"4926",0.16184
"4927",0.20514
"4928",0.0635
"4929",0.297365
"4930",0.02589
"4931",0.1169
"4932",0.328035
"4933",0.029985
"4934",0.212335
"4935",0.003445
"4936",0.01165
"4937",0.00247
"4938",0.004505
"4939",0.031895
"4940",0.004825
"4941",0.183615
"4942",0.26311
"4943",0.21671
"4944",0.054875
"4945",0.028515
"4946",0.04054
"4947",0.002295
"4948",0.1489
"4949",0.049335
"4950",0.295145
"4951",0.03816
"4952",0.026515
"4953",0.059545
"4954",0.15632
"4955",0.37804
"4956",0.12579
"4957",0.0658
"4958",0.1879
"4959",0.14587
"4960",0.13497
"4961",0.141775
"4962",0.56776
"4963",0.033285
"4964",0.210765
"4965",0.03817
"4966",0.388165
"4967",0.0663
"4968",0.751175
"4969",0.034945
"4970",0.002105
"4971",0.48083
"4972",0.087715
"4973",0.36116
"4974",0.245545
"4975",0.31899
"4976",0.31096
"4977",0.20763
"4978",0.23266
"4979",0.617465
"4980",0.138245
"4981",0.251215
"4982",0.21011
"4983",0.085975
"4984",0.027535
"4985",0.011235
"4986",0.03446
"4987",0.23501
"4988",0.218425
"4989",0.174005
"4990",0.451085
"4991",0.326525
"4992",0.002035
"4993",0.76199
"4994",0.55641
"4995",0.246805
"4996",0.2809
"4997",1.52466
"4998",0.48276
"4999",0.748455
"5000",0.329595
"5001",2.135115
"5002",1.68226
"5003",1.23011
"5004",0.78118
"5005",0.703565
"5006",0.729115
"5007",1.346175
"5008",1.14747
"5009",1.27998
"5010",0.88466
"5011",2.862915
"5012",0.274735
"5013",0.117165
"5014",0.23676
"5015",1.19345
"5016",0.18342
"5017",0.166515
"5018",0.249085
"5019",2.675065
"5020",0.003835
"5021",1.044915
"5022",1.862235
"5023",0.66282
"5024",1.889495
"5025",2.066545
"5026",3.739885
"5027",0.46466
"5028",0.2482
"5029",0.722585
"5030",0.704235
"5031",0.93679
"5032",0.652885
"5033",0.638175
"5034",0.348215
"5035",1.148655
"5036",0.006805
"5037",0.19809
"5038",0.40327
"5039",0.03345
"5040",0.79025
"5041",0.87406
"5042",0.569655
"5043",0.29931
"5044",0.02259
"5045",0.006775
"5046",0.10262
"5047",0.085645
"5048",0.532755
"5049",0.63577
"5050",3.249735
"5051",2.876385
"5052",0.918635
"5053",3.54638
"5054",0.117195
"5055",0.79966
"5056",0.09165
"5057",0.121835
"5058",0.21549
"5059",1.24009
"5060",0.733055
"5061",0.13837
"5062",0.518995
"5063",0.58361
"5064",0.72376
"5065",4.69127
"5066",3.17677
"5067",0.5162
"5068",1.55641
"5069",0.649125
"5070",1.44173
"5071",0.071815
"5072",0.517095
"5073",0.303315
"5074",0.53092
"5075",2.512625
"5076",0.017575
"5077",0.06527
"5078",1.53525
"5079",2.50881
"5080",2.42679
"5081",0.819555
"5082",0.659705
"5083",0.51406
"5084",0.00817
"5085",4.0252
"5086",1.137915
"5087",1.74554
"5088",0.69648
"5089",1.10819
"5090",0.88514
"5091",0.432705
"5092",0.719335
"5093",1.008315
"5094",0.45509
"5095",0.44702
"5096",2.34624
"5097",4.108615
"5098",4.013985
"5099",6.20562
"5100",4.4038
"5101",2.15375
"5102",1.40939
"5103",1.55959
"5104",0.632345
"5105",0.69183
"5106",1.07561
"5107",0.988085
"5108",0.595945
"5109",0.35617
"5110",0.25378
"5111",0.25115
"5112",1.42011
"5113",0.449065
"5114",0.414395
"5115",0.110375
"5116",0.192605
"5117",1.151735
"5118",0.307145
"5119",0.45732
"5120",0.373285
"5121",0.45495
"5122",0.331505
"5123",0.002295
"5124",0.328885
"5125",0.25137
"5126",0.514045
"5127",0.34555
"5128",0.251685
"5129",0.771105
"5130",0.45434
"5131",0.42257
"5132",0.553225
"5133",0.130305
"5134",0.39019
"5135",0.13291
"5136",0.564265
"5137",0.70086
"5138",0.577275
"5139",0.58199
"5140",0.703585
"5141",0.9087
"5142",0.53281
"5143",0.58102
"5144",0.44919
"5145",0.33224
"5146",0.170325
"5147",0.072955
"5148",0.416705
"5149",0.2805
"5150",0.037025
"5151",1.379065
"5152",0.156605
"5153",0.415885
"5154",0.460075
"5155",0.714295
"5156",0.23192
"5157",0.469225
"5158",0.571
"5159",0.064675
"5160",0.055175
"5161",0.114255
"5162",0.30307
"5163",0.08575
"5164",0.037155
"5165",1.041
"5166",0.37
"5167",0.203635
"5168",0.98442
"5169",0.91963
"5170",0.005315
"5171",0.803265
"5172",2.426895
"5173",0.630365
"5174",0.962705
"5175",0.167725
"5176",0.60322
"5177",0.210155
"5178",1.31806
"5179",0.20301
"5180",0.149525
"5181",0.136795
"5182",0.30082
"5183",0.470985
"5184",0.643645
"5185",0.005125
"5186",0.556575
"5187",0.55738
"5188",2.33911
"5189",0.320825
"5190",0.163935
"5191",0.66784
"5192",0.04824
"5193",0.167695
"5194",0.002335
"5195",0.365785
"5196",0.419665
"5197",0.488425
"5198",0.41473
"5199",0.219135
"5200",0.166715
"5201",7.082255
"5202",0.88064
"5203",0.43518
"5204",1.237855
"5205",1.158755
"5206",0.524855
"5207",1.712205
"5208",0.09873
"5209",0.301585
"5210",0.470675
"5211",0.556805
"5212",4.177185
"5213",1.261885
"5214",0.935415
"5215",0.82206
"5216",0.187
"5217",0.172215
"5218",0.016735
"5219",1.075615
"5220",0.798715
"5221",7.0926
"5222",2.00278
"5223",0.53405
"5224",1.215985
"5225",0.515055
"5226",0.746855
"5227",0.41599
"5228",0.368015
"5229",0.038165
"5230",0.612345
"5231",3.29449
"5232",1.21232
"5233",0.321855
"5234",3.36196
"5235",0.1463
"5236",0.51507
"5237",7.01139
"5238",0.124745
"5239",0.04695
"5240",0.158445
"5241",0.8206
"5242",0.003555
"5243",0.054445
"5244",1.45034
"5245",0.51769
"5246",3.231805
"5247",0.567855
"5248",0.48252
"5249",0.16837
"5250",0.43865
"5251",6.75998
"5252",0.59999
"5253",0.254375
"5254",1.76305
"5255",1.18336
"5256",2.92529
"5257",0.930795
"5258",34.79761
"5259",1.196195
"5260",0.531425
"5261",0.14911
"5262",0.496965
"5263",0.471605
"5264",0.11499
"5265",0.02063
"5266",0.22333
"5267",0.59515
"5268",0.367565
"5269",0.36306
"5270",0.02556
"5271",0.109155
"5272",0.71922
"5273",1.015355
"5274",0.414945
"5275",0.8729
"5276",0.00237
"5277",0.61488
"5278",2.14979
"5279",4.30782
"5280",0.45003
"5281",0.53341
"5282",4.36011
"5283",1.60724
"5284",1.49983
"5285",1.747585
"5286",0.114905
"5287",0.432715
"5288",0.218185
"5289",0.3658
"5290",0.079535
"5291",0.33878
"5292",0.48708
"5293",0.70839
"5294",0.165785
"5295",0.0852
"5296",1.22855
"5297",0.752785
"5298",1.133395
"5299",0.22266
"5300",3.547865
"5301",4.18425
"5302",0.37384
"5303",1.28339
"5304",0.81239
"5305",0.39733
"5306",0.349875
"5307",0.93936
"5308",1.83036
"5309",0.36839
"5310",2.36614
"5311",3.57973
"5312",0.002555
"5313",0.120885
"5314",0.141365
"5315",0.04733
"5316",0.20493
"5317",0.09091
"5318",0.33973
"5319",0.4842
"5320",1.715645
"5321",0.10054
"5322",0.67144
"5323",1.386185
"5324",0.99895
"5325",0.380415
"5326",0.382635
"5327",0.13429
"5328",0.192945
"5329",0.080705
"5330",0.32841
"5331",0.330595
"5332",0.386125
"5333",2.378805
"5334",0.159785
"5335",6.063295
"5336",6.595135
"5337",0.51781
"5338",0.550865
"5339",0.543645
"5340",0.188675
"5341",0.883615
"5342",0.27515
"5343",0.386175
"5344",0.068895
"5345",0.070795
"5346",0.88935
"5347",0.596965
"5348",0.33429
"5349",0.421435
"5350",0.020305
"5351",0.65168
"5352",0.401125
"5353",0.503135
"5354",0.436175
"5355",0.54951
"5356",0.00916
"5357",0.93391
"5358",0.141345
"5359",0.08693
"5360",0.574625
"5361",0.520625
"5362",0.438265
"5363",0.46054
"5364",0.24046
"5365",0.223335
"5366",0.1169
"5367",0.186025
"5368",0.152665
"5369",0.38021
"5370",0.052645
"5371",0.108165
"5372",0.20576
"5373",0.68526
"5374",0.070475
"5375",0.003215
"5376",0.00263
"5377",0.98083
"5378",0.167285
"5379",0.17943
"5380",0.04656
"5381",0.44839
"5382",0.14932
"5383",0.10092
"5384",1.53044
"5385",0.24937
"5386",0.194545
"5387",0.171495
"5388",0.451935
"5389",0.5183
"5390",0.002675
"5391",0.1894
"5392",0.00736
"5393",0.190065
"5394",0.41576
"5395",0.21551
"5396",0.184685
"5397",0.165915
"5398",0.085235
"5399",0.34162
"5400",0.507205
"5401",0.64594
"5402",0.00235
"5403",0.00621
"5404",0.285245
"5405",0.019585
"5406",1.17615
"5407",0.92945
"5408",0.808245
"5409",0.064225
"5410",0.05811
"5411",0.296055
"5412",0.346935
"5413",0.202225
"5414",0.39781
"5415",0.86262
"5416",0.003385
"5417",0.187845
"5418",0.04654
"5419",0.489015
"5420",0.052055
"5421",0.04385
"5422",1.006215
"5423",0.044235
"5424",0.05367
"5425",0.02706
"5426",0.08098
"5427",0.256185
"5428",0.37649
"5429",0.22694
"5430",0.306605
"5431",0.108295
"5432",0.443575
"5433",0.00309
"5434",0.374645
"5435",0.49638
"5436",0.32056
"5437",0.18118
"5438",0.04245
"5439",0.2031
"5440",0.195255
"5441",0.140125
"5442",0.31245
"5443",0.12702
"5444",0.199135
"5445",0.190725
"5446",0.04637
"5447",0.10757
"5448",0.074575
"5449",0.598035
"5450",0.34566
"5451",0.00392
"5452",0.034065
"5453",1.282575
"5454",0.249195
"5455",0.15509
"5456",0.343255
"5457",0.216025
"5458",0.1221
"5459",0.238405
"5460",0.14889
"5461",0.07745
"5462",0.49879
"5463",2.03309
"5464",0.25637
"5465",0.267185
"5466",1.586865
"5467",0.31689
"5468",0.10954
"5469",0.5579
"5470",0.22214
"5471",0.00489
"5472",0.00255
"5473",0.09969
"5474",0.2242
"5475",0.15008
"5476",0.06227
"5477",0.10059
"5478",0.049885
"5479",0.087295
"5480",0.037665
"5481",0.867185
"5482",0.65604
"5483",0.40293
"5484",0.168955
"5485",0.20562
"5486",0.26974
"5487",0.110565
"5488",0.33234
"5489",0.17069
"5490",0.055115
"5491",0.167715
"5492",0.170725
"5493",0.203335
"5494",0.06548
"5495",0.085905
"5496",0.13147
"5497",0.03249
"5498",0.112445
"5499",0.20158
"5500",0.002505
"5501",1.763275
"5502",1.337555
"5503",0.766235
"5504",0.22071
"5505",0.52024
"5506",0.93948
"5507",1.580315
"5508",0.914465
"5509",0.847265
"5510",0.597745
"5511",0.90642
"5512",0.89352
"5513",1.348335
"5514",1.530925
"5515",1.20675
"5516",0.6484
"5517",0.6505
"5518",1.350125
"5519",0.61484
"5520",0.034105
"5521",1.131265
"5522",1.26375
"5523",0.71795
"5524",1.23411
"5525",0.66504
"5526",0.637225
"5527",0.58408
"5528",3.252045
"5529",0.33272
"5530",0.60715
"5531",1.31654
"5532",3.733885
"5533",1.901315
"5534",0.93956
"5535",0.564945
"5536",0.507095
"5537",0.458625
"5538",0.522525
"5539",0.798345
"5540",0.76875
"5541",0.447795
"5542",0.39977
"5543",0.118175
"5544",0.95128
"5545",1.15157
"5546",0.505455
"5547",0.34826
"5548",0.712855
"5549",0.31447
"5550",0.163925
"5551",1.28285
"5552",0.36814
"5553",0.751645
"5554",0.58675
"5555",0.768055
"5556",0.85141
"5557",1.534135
"5558",0.68459
"5559",0.55149
"5560",0.33471
"5561",1.272395
"5562",0.00152
"5563",1.11308
"5564",0.23669
"5565",0.6187
"5566",0.436625
"5567",0.387425
"5568",0.459055
"5569",0.35146
"5570",0.25283
"5571",0.368965
"5572",1.19714
"5573",0.397825
"5574",0.289225
"5575",0.349205
"5576",0.415305
"5577",0.347455
"5578",0.003975
"5579",0.653475
"5580",0.566255
"5581",1.594955
"5582",0.834885
"5583",0.465405
"5584",0.314225
"5585",0.205275
"5586",0.280375
"5587",1.781225
"5588",2.970285
"5589",1.597055
"5590",0.30956
"5591",0.738845
"5592",2.006955
"5593",0.43755
"5594",0.068035
"5595",0.179165
"5596",0.533625
"5597",0.550215
"5598",0.14017
"5599",1.83126
"5600",0.36438
"5601",3.712665
"5602",0.44908
"5603",0.38453
"5604",0.453325
"5605",0.313345
"5606",0.48312
"5607",0.518715
"5608",2.45479
"5609",2.19848
"5610",0.33282
"5611",0.88454
"5612",1.251545
"5613",5.385235
"5614",0.57877
"5615",3.9427
"5616",0.79686
"5617",0.33119
"5618",0.36817
"5619",0.19734
"5620",0.214985
"5621",0.015935
"5622",0.001965
"5623",0.03397
"5624",1.63124
"5625",1.68162
"5626",0.05104
"5627",0.053645
"5628",0.138365
"5629",1.219415
"5630",0.311565
"5631",0.36804
"5632",0.448045
"5633",0.264695
"5634",0.980735
"5635",0.335115
"5636",0.770285
"5637",0.675305
"5638",0.43575
"5639",0.29895
"5640",0.88207
"5641",0.14967
"5642",0.290585
"5643",0.296085
"5644",1.834245
"5645",0.71208
"5646",0.988255
"5647",0.484695
"5648",0.99648
"5649",0.417885
"5650",0.16507
"5651",1.148675
"5652",0.28997
"5653",0.33197
"5654",0.23939
"5655",0.237095
"5656",0.284945
"5657",0.28087
"5658",2.6827
"5659",0.22391
"5660",0.74811
"5661",0.316965
"5662",0.165555
"5663",0.5846
"5664",0.008505
"5665",0.893125
"5666",0.38198
"5667",1.480335
"5668",0.215525
"5669",0.086795
"5670",0.24739
"5671",0.5207
"5672",0.347545
"5673",0.47514
"5674",0.230075
"5675",0.13066
"5676",0.030395
"5677",0.51279
"5678",0.269065
"5679",0.29675
"5680",0.2393
"5681",0.224125
"5682",0.248105
"5683",0.133095
"5684",0.354985
"5685",0.36459
"5686",0.063975
"5687",0.01311
"5688",4.39631
"5689",0.0339
"5690",0.132465
"5691",0.480145
"5692",0.29814
"5693",0.223625
"5694",0.288035
"5695",0.311435
"5696",0.19582
"5697",0.264745
"5698",0.142205
"5699",0.317945
"5700",0.272645
"5701",2.89904
"5702",0.33086
"5703",0.33086
"5704",0.2006
"5705",0.29836
"5706",0.122185
"5707",0.195755
"5708",0.269405
"5709",0.41244
"5710",0.282495
"5711",0.21455
"5712",0.195655
"5713",0.16811
"5714",0.18009
"5715",1.181555
"5716",0.595905
"5717",0.348325
"5718",0.28518
"5719",0.23175
"5720",0.24907
"5721",0.245655
"5722",0.1487
"5723",0.18239
"5724",0.61935
"5725",0.09974
"5726",0.20776
"5727",0.052535
"5728",0.064865
"5729",0.52852
"5730",0.41609
"5731",2.229885
"5732",0.15389
"5733",0.550695
"5734",0.269475
"5735",0.296765
"5736",0.126165
"5737",0.078325
"5738",0.001945
"5739",1.535665
"5740",0.2506
"5741",0.337225
"5742",0.59646
"5743",1.61982
"5744",0.510765
"5745",1.197345
"5746",0.348705
"5747",2.68769
"5748",0.19161
"5749",0.289155
"5750",0.42903
"5751",0.412925
"5752",0.30689
"5753",0.244885
"5754",0.24822
"5755",5.780425
"5756",0.08232
"5757",0.21914
"5758",0.0658
"5759",1.73431
"5760",0.014105
"5761",0.90071
"5762",0.263525
"5763",1.503815
"5764",0.31886
"5765",0.34097
"5766",1.28116
"5767",0.100875
"5768",0.50586
"5769",0.148445
"5770",0.24396
"5771",0.05333
"5772",0.76473
"5773",0.333275
"5774",0.03309
"5775",0.131965
"5776",0.33806
"5777",0.316275
"5778",0.231085
"5779",39.681935
"5780",0.13722
"5781",0.153405
"5782",0.26562
"5783",0.267145
"5784",0.26772
"5785",0.49745
"5786",0.21504
"5787",0.064865
"5788",0.38801
"5789",0.90392
"5790",0.1678
"5791",0.251545
"5792",0.01921
"5793",0.218405
"5794",0.153535
"5795",0.01808
"5796",0.15141
"5797",0.00159
"5798",0.16828
"5799",0.384105
"5800",0.15092
"5801",0.67373
"5802",0.184805
"5803",0.250035
"5804",0.317465
"5805",0.19675
"5806",0.00219
"5807",0.277145
"5808",0.430565
"5809",0.15244
"5810",0.03175
"5811",0.11217
"5812",0.075815
"5813",0.434455
"5814",0.416855
"5815",7.69804
"5816",0.331395
"5817",0.47547
"5818",3.89654
"5819",0.336405
"5820",0.89379
"5821",0.280615
"5822",0.981405
"5823",0.52792
"5824",1.283595
"5825",1.06517
"5826",0.765685
"5827",0.57842
"5828",1.31965
"5829",0.018335
"5830",0.699825
"5831",0.698575
"5832",0.343375
"5833",1.086865
"5834",0.00208
"5835",2.89724
"5836",0.23823
"5837",0.349525
"5838",0.19745
"5839",0.53681
"5840",0.35503
"5841",0.314685
"5842",0.35901
"5843",0.08914
"5844",0.763205
"5845",0.29027
"5846",0.23419
"5847",0.129985
"5848",0.456125
"5849",0.379585
"5850",0.3712
"5851",1.28387
"5852",0.28728
"5853",0.32682
"5854",0.28868
"5855",0.363985
"5856",0.28315
"5857",0.289995
"5858",0.096685
"5859",0.197175
"5860",0.391905
"5861",0.260025
"5862",0.3528
"5863",1.337105
"5864",0.638315
"5865",0.299315
"5866",0.44606
"5867",0.01795
"5868",2.263145
"5869",0.13632
"5870",0.28886
"5871",0.152775
"5872",0.348355
"5873",0.266055
"5874",0.27017
"5875",0.279165
"5876",0.28177
"5877",0.24668
"5878",0.31983
"5879",0.870195
"5880",0.11692
"5881",0.081065
"5882",0.521385
"5883",0.342815
"5884",0.26419
"5885",0.161795
"5886",0.425055
"5887",0.26735
"5888",0.24658
"5889",0.455375
"5890",0.363365
"5891",0.3767
"5892",0.41984
"5893",0.28019
"5894",0.349315
"5895",0.39481
"5896",4.967885
"5897",0.449285
"5898",0.332165
"5899",0.185235
"5900",0.32119
"5901",1.43814
"5902",0.02187
"5903",0.498535
"5904",0.20105
"5905",0.1542
"5906",0.332025
"5907",0.319185
"5908",0.19868
"5909",0.144665
"5910",0.251895
"5911",0.275665
"5912",0.284535
"5913",0.2449
"5914",0.134655
"5915",0.29925
"5916",0.168755
"5917",0.265895
"5918",0.283955
"5919",1.50945
"5920",0.46339
"5921",0.659635
"5922",0.143785
"5923",0.498865
"5924",0.657255
"5925",0.293645
"5926",11.48011
"5927",0.001555
"5928",0.60739
"5929",0.15333
"5930",4.05898
"5931",0.87547
"5932",0.247935
"5933",0.182795
"5934",0.75161
"5935",0.400375
"5936",0.497235
"5937",0.90408
"5938",0.34662
"5939",0.419865
"5940",0.274805
"5941",0.3738
"5942",0.46104
"5943",0.486695
"5944",0.39881
"5945",0.28112
"5946",0.421265
"5947",15.38697
"5948",0.384265
"5949",0.254275
"5950",0.107275
"5951",1.33409
"5952",0.228695
"5953",0.20464
"5954",0.237065
"5955",0.069445
"5956",0.521845
"5957",0.28198
"5958",0.299405
"5959",0.286175
"5960",0.033115
"5961",0.18793
"5962",0.39766
"5963",0.43567
"5964",0.18067
"5965",0.328605
"5966",0.461185
"5967",0.414705
"5968",0.288125
"5969",0.28928
"5970",0.22442
"5971",0.30652
"5972",0.28261
"5973",0.396655
"5974",0.10108
"5975",0.084425
"5976",0.31509
"5977",0.313525
"5978",0.210515
"5979",0.24956
"5980",2.24877
"5981",0.13349
"5982",0.837015
"5983",0.305985
"5984",0.138355
"5985",0.366875
"5986",0.211895
"5987",0.23688
"5988",0.505415
"5989",0.256285
"5990",0.21972
"5991",0.314905
"5992",0.264035
"5993",0.245345
"5994",0.3155
"5995",0.301985
"5996",0.263555
"5997",0.189035
"5998",0.301105
"5999",0.445985
"6000",0.18173
"6001",1.15706
"6002",0.73614
"6003",0.72667
"6004",1.03729
"6005",1.00907
"6006",0.950615
"6007",0.801615
"6008",0.73682
"6009",0.97615
"6010",0.93447
"6011",1.06873
"6012",0.73403
"6013",1.567925
"6014",1.15405
"6015",0.99253
"6016",0.858075
"6017",1.25228
"6018",0.91844
"6019",1.277615
"6020",0.78452
"6021",1.250995
"6022",0.92878
"6023",0.88447
"6024",0.625295
"6025",0.969175
"6026",1.084405
"6027",1.060125
"6028",1.57649
"6029",0.953155
"6030",1.08665
"6031",0.68396
"6032",0.949665
"6033",0.67107
"6034",0.93321
"6035",1.08348
"6036",1.24402
"6037",1.022965
"6038",1.043265
"6039",0.990325
"6040",0.95492
"6041",1.302195
"6042",1.252575
"6043",1.53448
"6044",2.01851
"6045",1.05978
"6046",0.86931
"6047",0.872885
"6048",0.714785
"6049",1.001255
"6050",1.203055
"6051",1.37726
"6052",0.8232
"6053",1.284635
"6054",0.91666
"6055",1.41246
"6056",1.051025
"6057",1.19974
"6058",0.750585
"6059",0.719055
"6060",0.86824
"6061",0.908085
"6062",0.88442
"6063",1.08135
"6064",0.97633
"6065",1.5299
"6066",1.02681
"6067",0.917465
"6068",1.03139
"6069",1.521455
"6070",0.833845
"6071",1.27558
"6072",0.973885
"6073",0.767975
"6074",0.810485
"6075",1.114785
"6076",0.792695
"6077",1.15278
"6078",0.843395
"6079",0.89414
"6080",0.775005
"6081",1.98338
"6082",0.856605
"6083",0.93604
"6084",0.801555
"6085",0.776765
"6086",0.948285
"6087",0.850745
"6088",1.0352
"6089",1.20198
"6090",0.80011
"6091",0.842265
"6092",0.957485
"6093",0.933225
"6094",0.82451
"6095",1.22078
"6096",0.967035
"6097",0.884915
"6098",0.83202
"6099",1.34072
"6100",1.28657
"6101",1.168365
"6102",1.350495
"6103",1.1353
"6104",1.15065
"6105",1.156205
"6106",0.76936
"6107",0.83965
"6108",1.44897
"6109",0.880985
"6110",1.033545
"6111",0.907165
"6112",0.89901
"6113",1.053085
"6114",0.931595
"6115",0.6565
"6116",1.013725
"6117",1.100775
"6118",0.801145
"6119",2.890815
"6120",1.28092
"6121",0.93238
"6122",1.135465
"6123",0.771425
"6124",0.796975
"6125",0.93142
"6126",0.91583
"6127",1.17486
"6128",0.807885
"6129",1.245785
"6130",0.977965
"6131",0.280935
"6132",1.199235
"6133",1.156185
"6134",0.884085
"6135",0.68439
"6136",1.301915
"6137",1.204565
"6138",1.53406
"6139",0.98473
"6140",0.7894
"6141",1.078495
"6142",0.965355
"6143",1.786445
"6144",1.051085
"6145",0.90183
"6146",0.80715
"6147",0.798235
"6148",0.871395
"6149",0.8739
"6150",0.67512
"6151",1.143765
"6152",1.25466
"6153",0.961175
"6154",8.38735
"6155",0.718855
"6156",0.77439
"6157",0.772145
"6158",0.702115
"6159",1.42085
"6160",2.03451
"6161",1.016955
"6162",1.42875
"6163",1.46915
"6164",1.57715
"6165",1.85601
"6166",0.973555
"6167",1.05086
"6168",0.871855
"6169",1.049815
"6170",1.921385
"6171",0.85518
"6172",0.858515
"6173",0.773575
"6174",1.086775
"6175",0.850125
"6176",0.716885
"6177",1.180745
"6178",1.33484
"6179",1.097495
"6180",1.173165
"6181",1.003955
"6182",1.03173
"6183",0.828245
"6184",0.73268
"6185",1.000895
"6186",0.934735
"6187",0.84359
"6188",2.13458
"6189",0.804005
"6190",1.05885
"6191",2.620755
"6192",2.32396
"6193",1.04065
"6194",2.95682
"6195",2.19123
"6196",0.93472
"6197",0.938795
"6198",0.81078
"6199",0.81601
"6200",0.802275
"6201",1.319505
"6202",0.98944
"6203",0.963105
"6204",0.971815
"6205",0.83638
"6206",0.95047
"6207",1.0499
"6208",1.44869
"6209",0.820195
"6210",0.981395
"6211",1.04673
"6212",0.819205
"6213",1.015
"6214",0.895675
"6215",0.76828
"6216",0.848695
"6217",0.90378
"6218",0.834565
"6219",0.7632
"6220",0.794615
"6221",1.104385
"6222",1.049365
"6223",2.180935
"6224",0.77342
"6225",0.796415
"6226",1.11508
"6227",0.834995
"6228",0.85483
"6229",1.54448
"6230",0.83197
"6231",0.99489
"6232",1.039495
"6233",0.770725
"6234",1.00217
"6235",2.153775
"6236",1.134375
"6237",0.95446
"6238",0.809475
"6239",1.06925
"6240",1.23419
"6241",1.350535
"6242",0.7821
"6243",0.98725
"6244",1.154185
"6245",2.09835
"6246",1.825565
"6247",0.827265
"6248",0.75122
"6249",1.523395
"6250",1.576925
"6251",0.95579
"6252",2.086175
"6253",0.770525
"6254",0.785015
"6255",0.77429
"6256",0.80154
"6257",0.791595
"6258",1.1909
"6259",1.37119
"6260",0.92108
"6261",3.793265
"6262",0.807185
"6263",0.93408
"6264",44.86774
"6265",1.173015
"6266",0.717085
"6267",1.021415
"6268",0.92093
"6269",1.26772
"6270",2.05714
"6271",1.009435
"6272",1.30409
"6273",1.95237
"6274",2.92614
"6275",0.952625
"6276",0.836435
"6277",9.38499
"6278",0.96652
"6279",0.783265
"6280",6.944495
"6281",1.45665
"6282",1.95289
"6283",1.32602
"6284",0.8076
"6285",0.893415
"6286",1.541745
"6287",1.004345
"6288",1.352655
"6289",1.55031
"6290",0.555325
"6291",0.778885
"6292",1.36049
"6293",1.09424
"6294",1.14363
"6295",0.88486
"6296",0.88674
"6297",0.717705
"6298",1.39295
"6299",3.64527
"6300",2.519415
"6301",1.143825
"6302",0.93407
"6303",0.973275
"6304",1.085225
"6305",0.799975
"6306",0.83363
"6307",0.82552
"6308",0.80168
"6309",1.268855
"6310",1.224665
"6311",2.60597
"6312",0.954185
"6313",1.923645
"6314",11.70882
"6315",2.163995
"6316",1.101105
"6317",1.386935
"6318",1.589135
"6319",1.351795
"6320",0.787505
"6321",1.84125
"6322",1.44303
"6323",1.83469
"6324",0.73525
"6325",0.93593
"6326",0.925775
"6327",1.0921
"6328",1.139675
"6329",1.12435
"6330",0.955925
